gene,moduleLPV
Mcavernosa05804,0
Mcavernosa05803,0
Mcavernosa05806,0
Mcavernosa05805,0
Mcavernosa05814,0
Mcavernosa05809,0
Mcavernosa05808,0
Mcavernosa05813,0
Mcavernosa05810,0
Mcavernosa05811,0
Mcavernosa05807,0
Mcavernosa05815,0
Mcavernosa05812,0
Mcavernosa05823,0
Mcavernosa05816,0
Mcavernosa05820,0
Mcavernosa05819,0
Mcavernosa05818,0
Mcavernosa05830,0
Mcavernosa05825,0
Mcavernosa05827,0
Mcavernosa05832,0
Mcavernosa05829,0
Mcavernosa05822,0
Mcavernosa05831,0
Mcavernosa05836,0
Mcavernosa05834,0
Mcavernosa05837,0
Mcavernosa05833,0
Mcavernosa05835,0
Mcavernosa05842,0
Mcavernosa05841,0
Mcavernosa05840,0
Mcavernosa05839,0
Mcavernosa05838,0
Mcavernosa05851,0
Mcavernosa05844,0
Mcavernosa05843,0
Mcavernosa05847,0
Mcavernosa05845,0
Mcavernosa05854,0
Mcavernosa05853,0
Mcavernosa05852,0
Mcavernosa05860,0
Mcavernosa05856,0
Mcavernosa05857,0
Mcavernosa05859,0
Mcavernosa05855,0
Mcavernosa05866,0
Mcavernosa05869,0
Mcavernosa05865,0
Mcavernosa05861,0
Mcavernosa05871,0
Mcavernosa05862,0
Mcavernosa05867,0
Mcavernosa05864,0
Mcavernosa05873,0
Mcavernosa05874,0
Mcavernosa05875,0
Mcavernosa05877,0
Mcavernosa05886,0
Mcavernosa05884,0
Mcavernosa05882,0
Mcavernosa05881,0
Mcavernosa05876,0
Mcavernosa05879,0
Mcavernosa05887,0
Mcavernosa05892,0
Mcavernosa05894,0
Mcavernosa05888,0
Mcavernosa05890,0
Mcavernosa05891,0
Mcavernosa05893,0
Mcavernosa05902,0
Mcavernosa05889,0
Mcavernosa05903,0
Mcavernosa05905,0
Mcavernosa05901,0
Mcavernosa05904,0
Mcavernosa05906,0
Mcavernosa05911,0
Mcavernosa05895,0
Mcavernosa05907,0
Mcavernosa05912,0
Mcavernosa05909,0
Mcavernosa05897,0
Mcavernosa05924,0
Mcavernosa05914,0
Mcavernosa05921,0
Mcavernosa05922,0
Mcavernosa05923,0
Mcavernosa05918,0
Mcavernosa05926,0
Mcavernosa05925,0
Mcavernosa05915,0
Mcavernosa05920,0
Mcavernosa05917,0
Mcavernosa05927,0
Mcavernosa05931,0
Mcavernosa05928,0
Mcavernosa05934,0
Mcavernosa05936,0
Mcavernosa05938,0
Mcavernosa05929,0
Mcavernosa05935,0
Mcavernosa05932,0
Mcavernosa05930,0
Mcavernosa05942,0
Mcavernosa05948,0
Mcavernosa05947,0
Mcavernosa05949,0
Mcavernosa05945,0
Mcavernosa05946,0
Mcavernosa05941,0
Mcavernosa05939,0
Mcavernosa05940,0
Mcavernosa05959,0
Mcavernosa05955,0
Mcavernosa05951,0
Mcavernosa05952,0
Mcavernosa05958,0
Mcavernosa05957,0
Mcavernosa05954,0
Mcavernosa05950,0
Mcavernosa05961,0
Mcavernosa05962,0
Mcavernosa05963,0
Mcavernosa05968,0
Mcavernosa05970,0
Mcavernosa05971,0
Mcavernosa05974,0
Mcavernosa05977,0
Mcavernosa05973,0
Mcavernosa05983,0
Mcavernosa05982,0
Mcavernosa05981,0
Mcavernosa05990,0
Mcavernosa05993,0
Mcavernosa05989,0
Mcavernosa05984,0
Mcavernosa05987,0
Mcavernosa05986,0
Mcavernosa06001,0
Mcavernosa05996,0
Mcavernosa05999,0
Mcavernosa05997,0
Mcavernosa05994,0
Mcavernosa06004,0
Mcavernosa06003,0
Mcavernosa06000,0
Mcavernosa05998,0
Mcavernosa06002,0
Mcavernosa05995,0
Mcavernosa05991,0
Mcavernosa05992,0
Mcavernosa06005,0
Mcavernosa06013,0
Mcavernosa06014,0
Mcavernosa06010,0
Mcavernosa06015,0
Mcavernosa06008,0
Mcavernosa06020,0
Mcavernosa06019,0
Mcavernosa06007,0
Mcavernosa06016,0
Mcavernosa06011,4.31952891660691
Mcavernosa06025,0
Mcavernosa06023,0
Mcavernosa06024,0
Mcavernosa06021,0
Mcavernosa06027,0
Mcavernosa06022,0
Mcavernosa06028,0
Mcavernosa06029,0
Mcavernosa06032,0
Mcavernosa06036,0
Mcavernosa06031,0
Mcavernosa06041,0
Mcavernosa06042,0
Mcavernosa06043,0
Mcavernosa06045,0
Mcavernosa06044,0
Mcavernosa06052,0
Mcavernosa06049,0
Mcavernosa06053,0
Mcavernosa06062,0
Mcavernosa06058,0
Mcavernosa06054,0
Mcavernosa06057,0
Mcavernosa06065,0
Mcavernosa06063,0
Mcavernosa06068,0
Mcavernosa06067,0
Mcavernosa06078,0
Mcavernosa06077,0
Mcavernosa06073,0
Mcavernosa06070,0
Mcavernosa06074,0
Mcavernosa06072,0
Mcavernosa06075,0
Mcavernosa06085,0
Mcavernosa06086,0
Mcavernosa06087,0
Mcavernosa06084,0
Mcavernosa06080,0
Mcavernosa06079,0
Mcavernosa06082,0
Mcavernosa06081,0
Mcavernosa06083,0
Mcavernosa06088,0
Mcavernosa06099,0
Mcavernosa06090,0
Mcavernosa06095,0
Mcavernosa06092,0
Mcavernosa06091,0
Mcavernosa06094,0
Mcavernosa06093,0
Mcavernosa06097,0
Mcavernosa06096,0
Mcavernosa06098,0
Mcavernosa06107,0
Mcavernosa06106,0
Mcavernosa06104,0
Mcavernosa06103,0
Mcavernosa06108,0
Mcavernosa06100,0
Mcavernosa06101,0
Mcavernosa06112,0
Mcavernosa06110,0
Mcavernosa06105,0
Mcavernosa06111,0
Mcavernosa06121,0
Mcavernosa06122,0
Mcavernosa06116,0
Mcavernosa06124,0
Mcavernosa06123,0
Mcavernosa06127,0
Mcavernosa06128,0
Mcavernosa06125,0
Mcavernosa06137,0
Mcavernosa06139,0
Mcavernosa06138,0
Mcavernosa06136,0
Mcavernosa06135,0
Mcavernosa06132,0
Mcavernosa06142,0
Mcavernosa06148,0
Mcavernosa06140,0
Mcavernosa06141,0
Mcavernosa06145,0
Mcavernosa06144,0
Mcavernosa06143,0
Mcavernosa06155,0
Mcavernosa06150,0
Mcavernosa06159,0
Mcavernosa06153,0
Mcavernosa06156,0
Mcavernosa06154,0
Mcavernosa06152,0
Mcavernosa06149,0
Mcavernosa06161,0
Mcavernosa06160,0
Mcavernosa06151,0
Mcavernosa06169,0
Mcavernosa06168,0
Mcavernosa06173,0
Mcavernosa06167,0
Mcavernosa06170,0
Mcavernosa06172,0
Mcavernosa06182,0
Mcavernosa06174,0
Mcavernosa06175,0
Mcavernosa06185,0
Mcavernosa06180,0
Mcavernosa06178,0
Mcavernosa06177,0
Mcavernosa06183,0
Mcavernosa06181,0
Mcavernosa06184,0
Mcavernosa06176,0
Mcavernosa06186,0
Mcavernosa06179,0
Mcavernosa12219,0
Mcavernosa12222,0
Mcavernosa12216,0
Mcavernosa12218,0
Mcavernosa12217,0
Mcavernosa12224,0
Mcavernosa12220,0
Mcavernosa12221,0
Mcavernosa12229,0
Mcavernosa12231,0
Mcavernosa12236,0
Mcavernosa12233,0
Mcavernosa12225,0
Mcavernosa12226,0
Mcavernosa12230,0
Mcavernosa12228,0
Mcavernosa12238,0
Mcavernosa12239,0
Mcavernosa12246,0
Mcavernosa12243,0
Mcavernosa12244,0
Mcavernosa12242,0
Mcavernosa12252,0
Mcavernosa12250,0
Mcavernosa12249,0
Mcavernosa12253,0
Mcavernosa12254,0
Mcavernosa12255,0
Mcavernosa12251,0
Mcavernosa12259,0
Mcavernosa12261,0
Mcavernosa12264,0
Mcavernosa12256,0
Mcavernosa12257,0
Mcavernosa12263,0
Mcavernosa12265,0
Mcavernosa12260,0
Mcavernosa12258,0
Mcavernosa12267,0
Mcavernosa12271,0
Mcavernosa12266,0
Mcavernosa12272,0
Mcavernosa12269,0
Mcavernosa12262,0
Mcavernosa12270,0
Mcavernosa12268,0
Mcavernosa12276,0
Mcavernosa12278,0
Mcavernosa12277,0
Mcavernosa12279,0
Mcavernosa12273,0
Mcavernosa12274,0
Mcavernosa12289,0
Mcavernosa12291,0
Mcavernosa12283,0
Mcavernosa12281,0
Mcavernosa12280,0
Mcavernosa12285,0
Mcavernosa12290,0
Mcavernosa12286,0
Mcavernosa12287,0
Mcavernosa12288,0
Mcavernosa12284,0
Mcavernosa12297,0
Mcavernosa12298,0
Mcavernosa12296,0
Mcavernosa12293,0
Mcavernosa12292,0
Mcavernosa12305,0
Mcavernosa12303,0
Mcavernosa12299,0
Mcavernosa12306,0
Mcavernosa12302,0
Mcavernosa12304,0
Mcavernosa12312,0
Mcavernosa12310,0
Mcavernosa12307,0
Mcavernosa12309,0
Mcavernosa12308,0
Mcavernosa12318,0
Mcavernosa12320,0
Mcavernosa12315,0
Mcavernosa12316,0
Mcavernosa12322,0
Mcavernosa12319,0
Mcavernosa12327,0
Mcavernosa12326,0
Mcavernosa12328,0
Mcavernosa12330,0
Mcavernosa12331,0
Mcavernosa12336,0
Mcavernosa12334,0
Mcavernosa12333,0
Mcavernosa12338,0
Mcavernosa12337,0
Mcavernosa12335,0
Mcavernosa12342,0
Mcavernosa12340,0
Mcavernosa12343,0
Mcavernosa12348,0
Mcavernosa12345,0
Mcavernosa12347,0
Mcavernosa12344,0
Mcavernosa12352,0
Mcavernosa12359,0
Mcavernosa12358,0
Mcavernosa12354,0
Mcavernosa12349,0
Mcavernosa12350,0
Mcavernosa12361,0
Mcavernosa12360,0
Mcavernosa12355,0
Mcavernosa12351,0
Mcavernosa12362,0
Mcavernosa12369,0
Mcavernosa12367,0
Mcavernosa12363,0
Mcavernosa12368,0
Mcavernosa12371,0
Mcavernosa12366,0
Mcavernosa12370,0
Mcavernosa12376,0
Mcavernosa12375,0
Mcavernosa12382,0
Mcavernosa12384,0
Mcavernosa12379,0
Mcavernosa12386,0
Mcavernosa12380,0
Mcavernosa12381,0
Mcavernosa12391,0
Mcavernosa12387,0
Mcavernosa12390,0
Mcavernosa12393,0
Mcavernosa12389,0
Mcavernosa12392,0
Mcavernosa12395,0
Mcavernosa12398,0
Mcavernosa12397,0
Mcavernosa12396,0
Mcavernosa12399,0
Mcavernosa12394,0
Mcavernosa12408,0
Mcavernosa12410,0
Mcavernosa12403,0
Mcavernosa12409,0
Mcavernosa12402,0
Mcavernosa12405,0
Mcavernosa12411,0
Mcavernosa12413,0
Mcavernosa12418,0
Mcavernosa12419,0
Mcavernosa12416,0
Mcavernosa12424,0
Mcavernosa12417,0
Mcavernosa12422,0
Mcavernosa12423,0
Mcavernosa12420,0
Mcavernosa12421,0
Mcavernosa12426,0
Mcavernosa12433,0
Mcavernosa12427,0
Mcavernosa12432,0
Mcavernosa12430,0
Mcavernosa12431,0
Mcavernosa12429,0
Mcavernosa12425,0
Mcavernosa12434,0
Mcavernosa12435,0
Mcavernosa12436,0
Mcavernosa12438,0
Mcavernosa12443,0
Mcavernosa12439,0
Mcavernosa12444,0
Mcavernosa12440,0
Mcavernosa12441,0
Mcavernosa12447,0
Mcavernosa12450,0
Mcavernosa12448,0
Mcavernosa12445,0
Mcavernosa12446,0
Mcavernosa12460,0
Mcavernosa12464,0
Mcavernosa12456,0
Mcavernosa12458,0
Mcavernosa12454,0
Mcavernosa12451,0
Mcavernosa12455,0
Mcavernosa12462,0
Mcavernosa12461,0
Mcavernosa12459,0
Mcavernosa12453,0
Mcavernosa12475,0
Mcavernosa12471,4.78034971689921
Mcavernosa12477,0
Mcavernosa12467,0
Mcavernosa12478,0
Mcavernosa12472,0
Mcavernosa12470,0
Mcavernosa12468,0
Mcavernosa12466,0
Mcavernosa12469,0
Mcavernosa12476,0
Mcavernosa12485,0
Mcavernosa12486,0
Mcavernosa12481,0
Mcavernosa12484,0
Mcavernosa12490,0
Mcavernosa12487,0
Mcavernosa12496,0
Mcavernosa12488,0
Mcavernosa12491,0
Mcavernosa12493,0
Mcavernosa12489,0
Mcavernosa12494,0
Mcavernosa12503,0
Mcavernosa12504,0
Mcavernosa12501,0
Mcavernosa12502,0
Mcavernosa12497,0
Mcavernosa12500,0
Mcavernosa12495,0
Mcavernosa12498,0
Mcavernosa12499,0
Mcavernosa12509,0
Mcavernosa12525,0
Mcavernosa12519,0
Mcavernosa12522,0
Mcavernosa12518,0
Mcavernosa12517,0
Mcavernosa12523,0
Mcavernosa12516,0
Mcavernosa12513,0
Mcavernosa12505,0
Mcavernosa12507,0
Mcavernosa12515,0
Mcavernosa12508,0
Mcavernosa12506,0
Mcavernosa12536,0
Mcavernosa12529,0
Mcavernosa12528,0
Mcavernosa12534,0
Mcavernosa12540,0
Mcavernosa12521,0
Mcavernosa12527,0
Mcavernosa12526,0
Mcavernosa12533,0
Mcavernosa12530,0
Mcavernosa12541,0
Mcavernosa12520,0
Mcavernosa12539,0
Mcavernosa12537,0
Mcavernosa12532,0
Mcavernosa12542,0
Mcavernosa12543,0
Mcavernosa12544,0
Mcavernosa12545,0
Mcavernosa12547,0
Mcavernosa12553,0
Mcavernosa12550,0
Mcavernosa12548,0
Mcavernosa12554,0
Mcavernosa12549,0
Mcavernosa12551,0
Mcavernosa12546,0
Mcavernosa12555,0
Mcavernosa12564,0
Mcavernosa12556,0
Mcavernosa12557,0
Mcavernosa12565,0
Mcavernosa12559,0
Mcavernosa12563,0
Mcavernosa12566,0
Mcavernosa12567,0
Mcavernosa12571,0
Mcavernosa12575,0
Mcavernosa12576,0
Mcavernosa12574,0
Mcavernosa12569,0
Mcavernosa12568,0
Mcavernosa12578,0
Mcavernosa12579,0
Mcavernosa12583,0
Mcavernosa12585,0
Mcavernosa12581,0
Mcavernosa12584,0
Mcavernosa12587,0
Mcavernosa12580,0
Mcavernosa12582,0
Mcavernosa12588,0
Mcavernosa12590,0
Mcavernosa12591,0
Mcavernosa12596,0
Mcavernosa12592,0
Mcavernosa12589,0
Mcavernosa12593,0
Mcavernosa12599,0
Mcavernosa12603,0
Mcavernosa12604,0
Mcavernosa12602,0
Mcavernosa12597,0
Mcavernosa12595,0
Mcavernosa12601,0
Mcavernosa12598,0
Mcavernosa12605,0
Mcavernosa12607,0
Mcavernosa12618,0
Mcavernosa12612,0
Mcavernosa12611,0
Mcavernosa12608,0
Mcavernosa12616,0
Mcavernosa12613,0
Mcavernosa12622,0
Mcavernosa12615,0
Mcavernosa12614,0
Mcavernosa12621,0
Mcavernosa12617,0
Mcavernosa12606,0
Mcavernosa12628,0
Mcavernosa12633,0
Mcavernosa12625,0
Mcavernosa12631,0
Mcavernosa12624,0
Mcavernosa12623,0
Mcavernosa12632,0
Mcavernosa12627,0
Mcavernosa12626,0
Mcavernosa12635,0
Mcavernosa12638,0
Mcavernosa12644,0
Mcavernosa12634,0
Mcavernosa12637,0
Mcavernosa12648,0
Mcavernosa12645,0
Mcavernosa12643,0
Mcavernosa12649,0
Mcavernosa12647,0
Mcavernosa12646,0
Mcavernosa12657,0
Mcavernosa12656,0
Mcavernosa12655,0
Mcavernosa12650,0
Mcavernosa12652,0
Mcavernosa12654,0
Mcavernosa12667,0
Mcavernosa12659,0
Mcavernosa12664,0
Mcavernosa12663,0
Mcavernosa12669,0
Mcavernosa12668,0
Mcavernosa12660,0
Mcavernosa12678,0
Mcavernosa12676,0
Mcavernosa12675,0
Mcavernosa12680,0
Mcavernosa12679,0
Mcavernosa12684,0
Mcavernosa12683,0
Mcavernosa12682,0
Mcavernosa12691,0
Mcavernosa12688,0
Mcavernosa12692,0
Mcavernosa12693,0
Mcavernosa12690,0
Mcavernosa12687,0
Mcavernosa12686,0
Mcavernosa12689,0
Mcavernosa12703,0
Mcavernosa12702,0
Mcavernosa12698,0
Mcavernosa12704,0
Mcavernosa12700,0
Mcavernosa12695,0
Mcavernosa12696,0
Mcavernosa12699,0
Mcavernosa12697,0
Mcavernosa12701,0
Mcavernosa12694,0
Mcavernosa12707,0
Mcavernosa12711,0
Mcavernosa12710,0
Mcavernosa12706,0
Mcavernosa12712,0
Mcavernosa12705,0
Mcavernosa12713,0
Mcavernosa12722,0
Mcavernosa12730,0
Mcavernosa12724,0
Mcavernosa12714,0
Mcavernosa12726,0
Mcavernosa12723,0
Mcavernosa12728,0
Mcavernosa12721,0
Mcavernosa12731,0
Mcavernosa12732,0
Mcavernosa12735,0
Mcavernosa12740,0
Mcavernosa12741,0
Mcavernosa12743,0
Mcavernosa12745,0
Mcavernosa12742,0
Mcavernosa12738,0
Mcavernosa12758,0
Mcavernosa12749,0
Mcavernosa12757,0
Mcavernosa12752,0
Mcavernosa12754,0
Mcavernosa12753,0
Mcavernosa12748,0
Mcavernosa12746,0
Mcavernosa12756,0
Mcavernosa12750,0
Mcavernosa12760,0
Mcavernosa12763,0
Mcavernosa12764,0
Mcavernosa12759,0
Mcavernosa12772,0
Mcavernosa12766,0
Mcavernosa12773,0
Mcavernosa12774,0
Mcavernosa12777,0
Mcavernosa12776,0
Mcavernosa12779,0
Mcavernosa12782,0
Mcavernosa12787,0
Mcavernosa12786,0
Mcavernosa12775,0
Mcavernosa12778,0
Mcavernosa12781,0
Mcavernosa12780,0
Mcavernosa12788,0
Mcavernosa12785,0
Mcavernosa12784,0
Mcavernosa12800,0
Mcavernosa12802,0
Mcavernosa12792,0
Mcavernosa12804,0
Mcavernosa12799,0
Mcavernosa12789,0
Mcavernosa12803,0
Mcavernosa12796,0
Mcavernosa12798,0
Mcavernosa12797,0
Mcavernosa12791,0
Mcavernosa12794,0
Mcavernosa12801,0
Mcavernosa12793,0
Mcavernosa12790,0
Mcavernosa12806,0
Mcavernosa12805,0
Mcavernosa12812,0
Mcavernosa12821,0
Mcavernosa12808,0
Mcavernosa12819,0
Mcavernosa12809,0
Mcavernosa12815,0
Mcavernosa12816,0
Mcavernosa12818,0
Mcavernosa12826,0
Mcavernosa12827,0
Mcavernosa12829,0
Mcavernosa12828,0
Mcavernosa12834,0
Mcavernosa12833,0
Mcavernosa12831,0
Mcavernosa12835,0
Mcavernosa12830,0
Mcavernosa12832,0
Mcavernosa12836,0
Mcavernosa12847,18.2172575610806
Mcavernosa12846,0
Mcavernosa12838,0
Mcavernosa12844,0
Mcavernosa12851,0
Mcavernosa12860,0
Mcavernosa12854,0
Mcavernosa12852,0
Mcavernosa12856,0
Mcavernosa12848,0
Mcavernosa12849,0
Mcavernosa12857,0
Mcavernosa12862,0
Mcavernosa12867,0
Mcavernosa12863,0
Mcavernosa12868,0
Mcavernosa12865,0
Mcavernosa12870,0
Mcavernosa12871,0
Mcavernosa12869,0
Mcavernosa12876,0
Mcavernosa12872,0
Mcavernosa12873,0
Mcavernosa12874,0
Mcavernosa12884,0
Mcavernosa12879,0
Mcavernosa12878,0
Mcavernosa12885,0
Mcavernosa12883,0
Mcavernosa12882,0
Mcavernosa12881,0
Mcavernosa12877,0
Mcavernosa12880,0
Mcavernosa12898,0
Mcavernosa12892,0
Mcavernosa12899,0
Mcavernosa12894,0
Mcavernosa12895,0
Mcavernosa12897,0
Mcavernosa12896,0
Mcavernosa12901,0
Mcavernosa12902,0
Mcavernosa12906,0
Mcavernosa12903,0
Mcavernosa12904,0
Mcavernosa12905,0
Mcavernosa12908,0
Mcavernosa12909,0
Mcavernosa12911,0
Mcavernosa12910,0
Mcavernosa12914,0
Mcavernosa12929,0
Mcavernosa12925,0
Mcavernosa12917,0
Mcavernosa12924,0
Mcavernosa12928,0
Mcavernosa12919,0
Mcavernosa12921,0
Mcavernosa12920,0
Mcavernosa12922,0
Mcavernosa12934,0
Mcavernosa12935,0
Mcavernosa12930,0
Mcavernosa12931,0
Mcavernosa12942,0
Mcavernosa12936,0
Mcavernosa12940,0
Mcavernosa12941,0
Mcavernosa12944,0
Mcavernosa12943,0
Mcavernosa12945,0
Mcavernosa12952,0
Mcavernosa12954,0
Mcavernosa12948,0
Mcavernosa12957,0
Mcavernosa12956,0
Mcavernosa12950,0
Mcavernosa12959,0
Mcavernosa12962,0
Mcavernosa12958,0
Mcavernosa12961,0
Mcavernosa12960,0
Mcavernosa12970,5.24158634084842
Mcavernosa12965,0
Mcavernosa12969,0
Mcavernosa12968,0
Mcavernosa12978,0
Mcavernosa12976,0
Mcavernosa12973,0
Mcavernosa12977,0
Mcavernosa12974,0
Mcavernosa12982,0
Mcavernosa12983,0
Mcavernosa12980,0
Mcavernosa12985,0
Mcavernosa12994,0
Mcavernosa12990,0
Mcavernosa12986,0
Mcavernosa12988,0
Mcavernosa12995,0
Mcavernosa12987,0
Mcavernosa13000,0
Mcavernosa13003,0
Mcavernosa12998,0
Mcavernosa13001,0
Mcavernosa12999,0
Mcavernosa13002,8.09257190483875
Mcavernosa13010,0
Mcavernosa13009,0
Mcavernosa13005,0
Mcavernosa13008,0
Mcavernosa13011,0
Mcavernosa13012,0
Mcavernosa13004,0
Mcavernosa13015,0
Mcavernosa13016,0
Mcavernosa13019,0
Mcavernosa13026,0
Mcavernosa13020,0
Mcavernosa13024,0
Mcavernosa13025,0
Mcavernosa13023,0
Mcavernosa13027,0
Mcavernosa13021,0
Mcavernosa13022,0
Mcavernosa13018,0
Mcavernosa13017,0
Mcavernosa13029,0
Mcavernosa13035,0
Mcavernosa13030,0
Mcavernosa13028,0
Mcavernosa13031,0
Mcavernosa13037,0
Mcavernosa13036,0
Mcavernosa13033,0
Mcavernosa13032,0
Mcavernosa13048,0
Mcavernosa13038,0
Mcavernosa13042,0
Mcavernosa13043,0
Mcavernosa13044,0
Mcavernosa13041,0
Mcavernosa13046,0
Mcavernosa13040,0
Mcavernosa13045,0
Mcavernosa13039,0
Mcavernosa13047,0
Mcavernosa13053,0
Mcavernosa13051,0
Mcavernosa13055,0
Mcavernosa13049,0
Mcavernosa13058,0
Mcavernosa13050,0
Mcavernosa13059,0
Mcavernosa13057,0
Mcavernosa13054,0
Mcavernosa13063,0
Mcavernosa13061,0
Mcavernosa13062,0
Mcavernosa13060,0
Mcavernosa13069,0
Mcavernosa13068,0
Mcavernosa13065,0
Mcavernosa13066,0
Mcavernosa13064,0
Mcavernosa13071,0
Mcavernosa13067,0
Mcavernosa13070,0
Mcavernosa13073,0
Mcavernosa13072,0
Mcavernosa13089,0
Mcavernosa13095,0
Mcavernosa13093,0
Mcavernosa13096,0
Mcavernosa13094,0
Mcavernosa13090,0
Mcavernosa13103,0
Mcavernosa13098,0
Mcavernosa13115,0
Mcavernosa13107,0
Mcavernosa13110,0
Mcavernosa13113,0
Mcavernosa13097,0
Mcavernosa13105,0
Mcavernosa13100,0
Mcavernosa13101,0
Mcavernosa13112,0
Mcavernosa13114,0
Mcavernosa13109,0
Mcavernosa13099,0
Mcavernosa13111,0
Mcavernosa13102,0
Mcavernosa13124,0
Mcavernosa13117,0
Mcavernosa13122,0
Mcavernosa13127,0
Mcavernosa13126,0
Mcavernosa13120,0
Mcavernosa13125,0
Mcavernosa13116,0
Mcavernosa13121,0
Mcavernosa13134,0
Mcavernosa13132,0
Mcavernosa13135,0
Mcavernosa13137,0
Mcavernosa13130,0
Mcavernosa13141,0
Mcavernosa13133,0
Mcavernosa13131,0
Mcavernosa13136,0
Mcavernosa13128,0
Mcavernosa13139,0
Mcavernosa13138,0
Mcavernosa13144,0
Mcavernosa13145,0
Mcavernosa13148,0
Mcavernosa13142,0
Mcavernosa13143,0
Mcavernosa13152,0
Mcavernosa13153,0
Mcavernosa13149,0
Mcavernosa13159,0
Mcavernosa13158,0
Mcavernosa13160,0
Mcavernosa13154,0
Mcavernosa13155,0
Mcavernosa13157,0
Mcavernosa13156,0
Mcavernosa13163,0
Mcavernosa13164,0
Mcavernosa13161,0
Mcavernosa13165,0
Mcavernosa13162,0
Mcavernosa13166,0
Mcavernosa13167,0
Mcavernosa13176,0
Mcavernosa13169,0
Mcavernosa13173,0
Mcavernosa13170,0
Mcavernosa13171,0
Mcavernosa13175,0
Mcavernosa13172,0
Mcavernosa13177,0
Mcavernosa13180,0
Mcavernosa13182,0
Mcavernosa13178,0
Mcavernosa13181,0
Mcavernosa13179,0
Mcavernosa13193,0
Mcavernosa13190,0
Mcavernosa13186,0
Mcavernosa13189,0
Mcavernosa13194,0
Mcavernosa13185,0
Mcavernosa13187,0
Mcavernosa13192,0
Mcavernosa13191,0
Mcavernosa13206,0
Mcavernosa13205,0
Mcavernosa13195,0
Mcavernosa13199,0
Mcavernosa13198,0
Mcavernosa13203,0
Mcavernosa13204,0
Mcavernosa13196,0
Mcavernosa13202,0
Mcavernosa13200,0
Mcavernosa13207,0
Mcavernosa13212,0
Mcavernosa13214,0
Mcavernosa13215,0
Mcavernosa13208,0
Mcavernosa13210,0
Mcavernosa13211,0
Mcavernosa13209,0
Mcavernosa13213,0
Mcavernosa13228,0
Mcavernosa13227,0
Mcavernosa13230,0
Mcavernosa13218,0
Mcavernosa13229,0
Mcavernosa13231,0
Mcavernosa13220,0
Mcavernosa13217,0
Mcavernosa13216,0
Mcavernosa13225,0
Mcavernosa13224,0
Mcavernosa13226,0
Mcavernosa13223,0
Mcavernosa13222,0
Mcavernosa13233,0
Mcavernosa13232,0
Mcavernosa13219,0
Mcavernosa13221,0
Mcavernosa13242,0
Mcavernosa13245,0
Mcavernosa13248,0
Mcavernosa13244,0
Mcavernosa13237,0
Mcavernosa13238,0
Mcavernosa13243,0
Mcavernosa13249,0
Mcavernosa13246,0
Mcavernosa13241,0
Mcavernosa13247,0
Mcavernosa13240,0
Mcavernosa13235,0
Mcavernosa13234,0
Mcavernosa13236,0
Mcavernosa13253,0
Mcavernosa13250,0
Mcavernosa13252,0
Mcavernosa13255,0
Mcavernosa13254,0
Mcavernosa13257,0
Mcavernosa13256,0
Mcavernosa13266,0
Mcavernosa13261,0
Mcavernosa13269,0
Mcavernosa13270,0
Mcavernosa13259,0
Mcavernosa13265,0
Mcavernosa13260,0
Mcavernosa13272,0
Mcavernosa13285,0
Mcavernosa13282,0
Mcavernosa13284,0
Mcavernosa13286,0
Mcavernosa13287,0
Mcavernosa13277,0
Mcavernosa13288,0
Mcavernosa13294,0
Mcavernosa13299,0
Mcavernosa13291,0
Mcavernosa13297,0
Mcavernosa13301,0
Mcavernosa13302,0
Mcavernosa13300,0
Mcavernosa13296,0
Mcavernosa13295,0
Mcavernosa13298,0
Mcavernosa13292,0
Mcavernosa13293,0
Mcavernosa13319,0
Mcavernosa13317,0
Mcavernosa13318,0
Mcavernosa13314,0
Mcavernosa13303,0
Mcavernosa13304,0
Mcavernosa13320,0
Mcavernosa13305,0
Mcavernosa13306,0
Mcavernosa13321,0
Mcavernosa13329,0
Mcavernosa13324,0
Mcavernosa13331,0
Mcavernosa13327,0
Mcavernosa13330,0
Mcavernosa13322,0
Mcavernosa13328,0
Mcavernosa13323,0
Mcavernosa13335,0
Mcavernosa13336,0
Mcavernosa13333,0
Mcavernosa13334,0
Mcavernosa13332,0
Mcavernosa13341,0
Mcavernosa13345,0
Mcavernosa13340,0
Mcavernosa13346,0
Mcavernosa13344,0
Mcavernosa13338,0
Mcavernosa13349,0
Mcavernosa13350,0
Mcavernosa13366,0
Mcavernosa13359,0
Mcavernosa13354,0
Mcavernosa13365,0
Mcavernosa13355,0
Mcavernosa13360,0
Mcavernosa13353,0
Mcavernosa13356,0
Mcavernosa13358,0
Mcavernosa13364,0
Mcavernosa13357,0
Mcavernosa13361,0
Mcavernosa13351,0
Mcavernosa13368,0
Mcavernosa13373,0
Mcavernosa13371,0
Mcavernosa13369,0
Mcavernosa13370,0
Mcavernosa13372,0
Mcavernosa13379,0
Mcavernosa13376,0
Mcavernosa13382,0
Mcavernosa13386,0
Mcavernosa13385,0
Mcavernosa13380,0
Mcavernosa13378,0
Mcavernosa13377,0
Mcavernosa13384,0
Mcavernosa13383,0
Mcavernosa13387,0
Mcavernosa13381,0
Mcavernosa13394,0
Mcavernosa13398,0
Mcavernosa13392,0
Mcavernosa13393,0
Mcavernosa13395,0
Mcavernosa13396,0
Mcavernosa13388,0
Mcavernosa13397,0
